date,rate
2017-01-18,1.5083
2017-01-19,1.5067
2017-01-20,1.5142
2017-01-23,1.5181
2017-01-24,1.5183
2017-01-25,1.5181
2017-01-26,1.5211
2017-01-27,1.5167
2017-01-30,1.5182
2017-01-31,1.5151
2017-02-01,1.5168
2017-02-02,1.5253
2017-02-03,1.5295
2017-02-06,1.531
2017-02-07,1.5306
2017-02-08,1.5389
2017-02-09,1.5444
2017-02-10,1.5481
2017-02-13,1.5475
2017-02-14,1.5414
2017-02-15,1.5442
2017-02-16,1.5511
2017-02-17,1.551
2017-02-20,1.5456
2017-02-21,1.551
2017-02-22,1.5524
2017-02-23,1.5424
2017-02-24,1.54
2017-02-27,1.5321
2017-02-28,1.535
2017-03-01,1.5362
2017-03-02,1.539
2017-03-03,1.5401
2017-03-06,1.5457
2017-03-07,1.5516
2017-03-08,1.5506
2017-03-09,1.5512
2017-03-10,1.5538
2017-03-13,1.5503
2017-03-14,1.5527
2017-03-15,1.5505
2017-03-16,1.5512
2017-03-17,1.5571
2017-03-20,1.5585
2017-03-21,1.5563
2017-03-22,1.5539
2017-03-23,1.5505
2017-03-24,1.5485
2017-03-27,1.5491
2017-03-28,1.5492
2017-03-29,1.5546
2017-03-30,1.5507
2017-03-31,1.5561
2017-04-03,1.5604
2017-04-04,1.5656
2017-04-05,1.5637
2017-04-06,1.5621
2017-04-07,1.5609
2017-04-10,1.5618
2017-04-11,1.5583
2017-04-12,1.5554
2017-04-13,1.555
2017-04-14,1.543
2017-04-17,1.5491
2017-04-18,1.5495
2017-04-19,1.5434
2017-04-20,1.5367
2017-04-21,1.535
2017-04-24,1.5359
2017-04-25,1.5355
2017-04-26,1.5389
2017-04-27,1.5351
2017-04-28,1.5327
2017-05-01,1.5261
2017-05-02,1.5286
2017-05-03,1.5361
2017-05-04,1.5374
2017-05-05,1.539
2017-05-08,1.5308
2017-05-09,1.5366
2017-05-10,1.5408
2017-05-11,1.5444
2017-05-12,1.5502
2017-05-15,1.5418
2017-05-16,1.5446
2017-05-17,1.549
2017-05-18,1.5565
2017-05-19,1.5475
2017-05-22,1.5505
2017-05-23,1.548
2017-05-24,1.5491
2017-05-25,1.5563
2017-05-26,1.5559
2017-05-29,1.5508
2017-05-30,1.5548
2017-05-31,1.5616
2017-06-01,1.5689
2017-06-02,1.5675
2017-06-05,1.5635
2017-06-06,1.557
2017-06-07,1.5539
2017-06-08,1.5548
2017-06-09,1.5508
2017-06-12,1.5416
2017-06-13,1.5412
2017-06-14,1.5306
2017-06-15,1.5334
2017-06-16,1.5328
2017-06-19,1.5296
2017-06-20,1.5384
2017-06-21,1.546
2017-06-22,1.5422
2017-06-23,1.5449
2017-06-26,1.5454
2017-06-27,1.5436
2017-06-28,1.545
2017-06-29,1.542
2017-06-30,1.5512
2017-07-03,1.5476
2017-07-04,1.553
2017-07-05,1.5464
2017-07-06,1.5467
2017-07-07,1.5393
2017-07-10,1.5446
2017-07-11,1.5423
2017-07-12,1.5443
2017-07-13,1.5426
2017-07-14,1.5463
2017-07-17,1.5443
2017-07-18,1.5393
2017-07-19,1.5368
2017-07-20,1.5443
2017-07-21,1.5424
2017-07-24,1.5342
2017-07-25,1.533
2017-07-26,1.5316
2017-07-27,1.533
2017-07-28,1.5359
2017-07-31,1.5372
2017-08-01,1.5322
2017-08-02,1.536
2017-08-03,1.5281
2017-08-04,1.524
2017-08-07,1.5184
2017-08-08,1.5128
2017-08-09,1.5143
2017-08-10,1.5149
2017-08-11,1.5151
2017-08-14,1.5086
2017-08-15,1.5082
2017-08-16,1.509
2017-08-17,1.5139
2017-08-18,1.5179
2017-08-21,1.52
2017-08-22,1.5136
2017-08-23,1.51
2017-08-24,1.5182
2017-08-25,1.5212
2017-08-28,1.5252
2017-08-29,1.5274
2017-08-30,1.5333
2017-08-31,1.5331
2017-09-01,1.5351
2017-09-04,1.5368
2017-09-05,1.5325
2017-09-06,1.5401
2017-09-07,1.5378
2017-09-08,1.5427
2017-09-11,1.5459
2017-09-12,1.5441
2017-09-13,1.5443
2017-09-14,1.5421
2017-09-15,1.5497
2017-09-18,1.5513
2017-09-19,1.5425
2017-09-20,1.5421
2017-09-21,1.5375
2017-09-22,1.5412
2017-09-25,1.5447
2017-09-26,1.5436
2017-09-27,1.5458
2017-09-28,1.5486
2017-09-29,1.5459
2017-10-02,1.5556
2017-10-03,1.5577
2017-10-04,1.5555
2017-10-05,1.5553
2017-10-06,1.553
2017-10-09,1.5552
2017-10-10,1.559
2017-10-11,1.5639
2017-10-12,1.5676
2017-10-13,1.5738
2017-10-16,1.5699
2017-10-17,1.5828
2017-10-18,1.576
2017-10-19,1.58
2017-10-20,1.5797
2017-10-23,1.5794
2017-10-24,1.5831
2017-10-25,1.5836
2017-10-26,1.5933
2017-10-27,1.5918
2017-10-30,1.5945
2017-10-31,1.5833
2017-11-01,1.5846
2017-11-02,1.5824
2017-11-03,1.5859
2017-11-06,1.589
2017-11-07,1.5892
2017-11-08,1.5915
2017-11-09,1.5899
2017-11-10,1.5943
2017-11-13,1.5985
2017-11-14,1.6
2017-11-15,1.6
2017-11-16,1.5973
2017-11-17,1.5953
2017-11-20,1.5916
2017-11-21,1.5878
2017-11-22,1.5846
2017-11-23,1.5892
2017-11-24,1.5869
2017-11-27,1.5898
2017-11-28,1.5786
2017-11-29,1.5805
2017-11-30,1.5788
2017-12-01,1.5782
2017-12-04,1.5764
2017-12-05,1.5791
2017-12-06,1.5692
2017-12-07,1.5735
2017-12-08,1.5745
2017-12-11,1.5748
2017-12-12,1.5845
2017-12-13,1.593
2017-12-14,1.5983
2017-12-15,1.6
2017-12-18,1.6
2017-12-19,1.5937
2017-12-20,1.5928
2017-12-21,1.5895
2017-12-22,1.5918
2017-12-25,1.5977
2017-12-26,1.5932
2017-12-27,1.5902
2017-12-28,1.5861
2017-12-29,1.5841
2018-01-01,1.5854
2018-01-02,1.5908
2018-01-03,1.593
2018-01-04,1.5972
2018-01-05,1.5995
2018-01-08,1.6
2018-01-09,1.6
2018-01-10,1.5994
2018-01-11,1.6
2018-01-12,1.5945
2018-01-15,1.5836
2018-01-16,1.5879
2018-01-17,1.5896
2018-01-18,1.5855
2018-01-19,1.589
2018-01-22,1.5853
2018-01-23,1.5782
2018-01-24,1.5881
2018-01-25,1.5921
2018-01-26,1.6
2018-01-29,1.6
2018-01-30,1.6
2018-01-31,1.6
2018-02-01,1.593
2018-02-02,1.5898
2018-02-05,1.595
2018-02-06,1.593
2018-02-07,1.5859
2018-02-08,1.5882
2018-02-09,1.5859
2018-02-12,1.5839
2018-02-13,1.5818
2018-02-14,1.5794
2018-02-15,1.577
2018-02-16,1.5822
2018-02-19,1.575
2018-02-20,1.5764
2018-02-21,1.5699
2018-02-22,1.5723
2018-02-23,1.5698
2018-02-26,1.5691
2018-02-27,1.57
2018-02-28,1.5711
2018-03-01,1.5806
2018-03-02,1.585
2018-03-05,1.5773
2018-03-06,1.5835
2018-03-07,1.5816
2018-03-08,1.584
2018-03-09,1.5859
2018-03-12,1.5893
2018-03-13,1.5864
2018-03-14,1.5846
2018-03-15,1.582
2018-03-16,1.5856
2018-03-19,1.5929
2018-03-20,1.6
2018-03-21,1.6
2018-03-22,1.6
2018-03-23,1.6
2018-03-26,1.6
2018-03-27,1.5993
2018-03-28,1.5907
2018-03-29,1.5836
2018-03-30,1.5724
2018-04-02,1.565
2018-04-03,1.5634
2018-04-04,1.5731
2018-04-05,1.5767
2018-04-06,1.5752
2018-04-09,1.5792
2018-04-10,1.583
2018-04-11,1.5888
2018-04-12,1.5926
2018-04-13,1.5933
2018-04-16,1.6
2018-04-17,1.5974
2018-04-18,1.5907
2018-04-19,1.5957
2018-04-20,1.5917
2018-04-23,1.5932
2018-04-24,1.5878
2018-04-25,1.588
2018-04-26,1.5876
2018-04-27,1.5854
2018-04-30,1.5852
2018-05-01,1.5811
2018-05-02,1.5755
2018-05-03,1.581
2018-05-04,1.5858
2018-05-07,1.588
2018-05-08,1.5813
2018-05-09,1.576
2018-05-10,1.5767
2018-05-11,1.5792
2018-05-14,1.5755
2018-05-15,1.5773
2018-05-16,1.5784
2018-05-17,1.5795
2018-05-18,1.5803
2018-05-21,1.5818
2018-05-22,1.5785
2018-05-23,1.5797
2018-05-24,1.5705
2018-05-25,1.5742
2018-05-28,1.5742
2018-05-29,1.5715
2018-05-30,1.5747
2018-05-31,1.5726
2018-06-01,1.5714
2018-06-04,1.5716
2018-06-05,1.5741
2018-06-06,1.5772
2018-06-07,1.5778
2018-06-08,1.5838
2018-06-11,1.5853
2018-06-12,1.5739
2018-06-13,1.5769
2018-06-14,1.582
2018-06-15,1.5835
2018-06-18,1.5875
2018-06-19,1.5811
2018-06-20,1.5842
2018-06-21,1.5858
2018-06-22,1.5833
2018-06-25,1.5867
2018-06-26,1.5871
2018-06-27,1.5893
2018-06-28,1.587
2018-06-29,1.5867
2018-07-02,1.5819
2018-07-03,1.584
2018-07-04,1.5798
2018-07-05,1.5839
2018-07-06,1.5847
2018-07-09,1.5834
2018-07-10,1.583
2018-07-11,1.5852
2018-07-12,1.5865
2018-07-13,1.5806
2018-07-16,1.5721
2018-07-17,1.5728
2018-07-18,1.5686
2018-07-19,1.5603
2018-07-20,1.5594
2018-07-23,1.5573
2018-07-24,1.5621
2018-07-25,1.5612
2018-07-26,1.5589
2018-07-27,1.5519
2018-07-30,1.5443
2018-07-31,1.5358
2018-08-01,1.5326
2018-08-02,1.5332
2018-08-03,1.5403
2018-08-06,1.5455
2018-08-07,1.5422
2018-08-08,1.5403
2018-08-09,1.5464
2018-08-10,1.5493
2018-08-13,1.5499
2018-08-14,1.546
2018-08-15,1.5423
2018-08-16,1.541
2018-08-17,1.5441
2018-08-20,1.5515
2018-08-21,1.5486
2018-08-22,1.5425
2018-08-23,1.5398
2018-08-24,1.532
2018-08-27,1.5262
2018-08-28,1.5328
2018-08-29,1.5283
2018-08-30,1.5247
2018-08-31,1.5196
2018-09-03,1.5132
2018-09-04,1.5108
2018-09-05,1.5065
2018-09-06,1.5013
2018-09-07,1.5037
2018-09-10,1.5003
2018-09-11,1.4993
2018-09-12,1.506
2018-09-13,1.4942
2018-09-14,1.495
2018-09-17,1.4902
2018-09-18,1.495
2018-09-19,1.4963
2018-09-20,1.5024
2018-09-21,1.496
2018-09-24,1.5021
2018-09-25,1.4932
2018-09-26,1.4965
2018-09-27,1.4919
2018-09-28,1.4971
2018-10-01,1.4977
2018-10-02,1.4906
2018-10-03,1.4914
2018-10-04,1.4924
2018-10-05,1.4928
2018-10-08,1.4848
2018-10-09,1.4914
2018-10-10,1.4885
2018-10-11,1.4935
2018-10-12,1.4887
2018-10-15,1.4914
2018-10-16,1.4957
2018-10-17,1.4997
2018-10-18,1.5
2018-10-19,1.4975
2018-10-22,1.4939
2018-10-23,1.4954
2018-10-24,1.5004
2018-10-25,1.4925
2018-10-26,1.4987
2018-10-29,1.501
2018-10-30,1.5016
2018-10-31,1.4965
2018-11-01,1.4975
2018-11-02,1.5028
2018-11-05,1.5052
2018-11-06,1.5129
2018-11-07,1.5111
2018-11-08,1.5076
2018-11-09,1.5007
2018-11-12,1.4978
2018-11-13,1.5056
2018-11-14,1.5075
2018-11-15,1.5105
2018-11-16,1.5103
2018-11-19,1.5124
2018-11-20,1.5117
2018-11-21,1.5042
2018-11-22,1.5162
2018-11-23,1.5081
2018-11-26,1.513
2018-11-27,1.5153
2018-11-28,1.5085
2018-11-29,1.5112
2018-11-30,1.5156
2018-12-03,1.5234
2018-12-04,1.5205
2018-12-05,1.521
2018-12-06,1.5242
2018-12-07,1.5283
2018-12-10,1.5324
2018-12-11,1.5329
2018-12-12,1.5365
2018-12-13,1.5323
2018-12-14,1.5381
2018-12-17,1.5432
2018-12-18,1.5402
2018-12-19,1.5401
2018-12-20,1.5322
2018-12-21,1.5374
2018-12-24,1.5415
2018-12-25,1.5407
2018-12-26,1.543
2018-12-27,1.547
2018-12-28,1.545
2018-12-31,1.5395
2019-01-01,1.5327
2019-01-02,1.5345
2019-01-03,1.5423
2019-01-04,1.5477
2019-01-07,1.5468
2019-01-08,1.5396
2019-01-09,1.5407
2019-01-10,1.5384
2019-01-11,1.5405
2019-01-14,1.5419
2019-01-15,1.5337
2019-01-16,1.5324
2019-01-17,1.5339
2019-01-18,1.5235
2019-01-21,1.5162
2019-01-22,1.5193
2019-01-23,1.5204
2019-01-24,1.5197
2019-01-25,1.5197
2019-01-28,1.5114
2019-01-29,1.5166
2019-01-30,1.5235
2019-01-31,1.5226
2019-02-01,1.5194
2019-02-04,1.523
2019-02-05,1.5197
2019-02-06,1.5181
2019-02-07,1.5185
2019-02-08,1.5167
2019-02-11,1.5188
2019-02-12,1.5162
2019-02-13,1.5106
2019-02-14,1.511
2019-02-15,1.4983
2019-02-18,1.4912
2019-02-19,1.4877
2019-02-20,1.4841
2019-02-21,1.4883
2019-02-22,1.4933
2019-02-25,1.4946
2019-02-26,1.5015
2019-02-27,1.5004
2019-02-28,1.5008
2019-03-01,1.4979
2019-03-04,1.4889
2019-03-05,1.4891
2019-03-06,1.4909
2019-03-07,1.4908
2019-03-08,1.4936
2019-03-11,1.5012
2019-03-12,1.4999
2019-03-13,1.5018
2019-03-14,1.502
2019-03-15,1.5068
2019-03-18,1.5044
2019-03-19,1.4976
2019-03-20,1.4933
2019-03-21,1.4926
2019-03-22,1.4984
2019-03-25,1.4979
2019-03-26,1.4991
2019-03-27,1.497
2019-03-28,1.498
2019-03-29,1.505
2019-04-01,1.5089
2019-04-02,1.5045
2019-04-03,1.5086
2019-04-04,1.5093
2019-04-05,1.5048
2019-04-08,1.5081
2019-04-09,1.5085
2019-04-10,1.5134
2019-04-11,1.515
2019-04-12,1.5156
2019-04-15,1.5154
2019-04-16,1.5063
2019-04-17,1.5095
2019-04-18,1.5042
2019-04-19,1.5067
2019-04-22,1.5064
2019-04-23,1.5168
2019-04-24,1.5194
2019-04-25,1.5148
2019-04-26,1.5256
2019-04-29,1.5358
2019-04-30,1.5396
2019-05-01,1.5317
2019-05-02,1.5368
2019-05-03,1.5376
2019-05-06,1.5314
2019-05-07,1.5336
2019-05-08,1.5305
2019-05-09,1.5267
2019-05-10,1.5337
2019-05-13,1.5323
2019-05-14,1.5239
2019-05-15,1.5222
2019-05-16,1.5239
2019-05-17,1.5177
2019-05-20,1.5249
2019-05-21,1.5273
2019-05-22,1.5237
2019-05-23,1.5217
2019-05-24,1.5201
2019-05-27,1.5176
2019-05-28,1.5099
2019-05-29,1.5065
2019-05-30,1.5033
2019-05-31,1.4988
2019-06-03,1.5017
2019-06-04,1.503
2019-06-05,1.5003
2019-06-06,1.4959
2019-06-07,1.4932
2019-06-10,1.4889
2019-06-11,1.4845
2019-06-12,1.4863
2019-06-13,1.4902
2019-06-14,1.4929
2019-06-17,1.4956
2019-06-18,1.4932
2019-06-19,1.4928
2019-06-20,1.499
2019-06-21,1.484
2019-06-24,1.4888
2019-06-25,1.4868
2019-06-26,1.4837
2019-06-27,1.483
2019-06-28,1.4834
2019-07-01,1.4863
2019-07-02,1.4859
2019-07-03,1.4818
2019-07-04,1.4792
2019-07-05,1.4782
2019-07-08,1.4767
2019-07-09,1.4717
2019-07-10,1.4808
2019-07-11,1.4729
2019-07-12,1.474
2019-07-15,1.4829
2019-07-16,1.4888
2019-07-17,1.4864
2019-07-18,1.4822
2019-07-19,1.4833
2019-07-22,1.4812
2019-07-23,1.4738
2019-07-24,1.4769
2019-07-25,1.4787
2019-07-26,1.4763
2019-07-29,1.4818
2019-07-30,1.4843
2019-07-31,1.479
2019-08-01,1.4821
2019-08-02,1.4821
2019-08-05,1.4834
2019-08-06,1.4832
2019-08-07,1.4853
2019-08-08,1.4832
2019-08-09,1.4864
2019-08-12,1.4928
2019-08-13,1.4875
2019-08-14,1.488
2019-08-15,1.4907
2019-08-16,1.4997
2019-08-19,1.5008
2019-08-20,1.4954
2019-08-21,1.4992
2019-08-22,1.5054
2019-08-23,1.5102
2019-08-26,1.5162
2019-08-27,1.5126
2019-08-28,1.51
2019-08-29,1.5107
2019-08-30,1.5087
2019-09-02,1.5051
2019-09-03,1.5098
2019-09-04,1.5123
2019-09-05,1.5097
2019-09-06,1.5104
2019-09-09,1.5107
2019-09-10,1.5079
2019-09-11,1.5058
2019-09-12,1.5061
2019-09-13,1.5058
2019-09-16,1.5029
2019-09-17,1.4997
2019-09-18,1.4879
2019-09-19,1.4856
2019-09-20,1.4901
2019-09-23,1.4862
2019-09-24,1.4856
2019-09-25,1.4884
2019-09-26,1.4875
2019-09-27,1.4851
2019-09-30,1.4799
2019-10-01,1.4737
2019-10-02,1.4749
2019-10-03,1.476
2019-10-04,1.4751
2019-10-07,1.4749
2019-10-08,1.4652
2019-10-09,1.4667
2019-10-10,1.4653
2019-10-11,1.4635
2019-10-14,1.4649
2019-10-15,1.4742
2019-10-16,1.4789
2019-10-17,1.4859
2019-10-18,1.4887
2019-10-21,1.4939
2019-10-22,1.4919
2019-10-23,1.4947
2019-10-24,1.4956
2019-10-25,1.4936
2019-10-28,1.4958
2019-10-29,1.5034
2019-10-30,1.5086
2019-10-31,1.4964
2019-11-01,1.4977
2019-11-04,1.4959
2019-11-05,1.493
2019-11-06,1.5044
2019-11-07,1.5135
2019-11-08,1.5113
2019-11-11,1.5055
2019-11-12,1.5054
2019-11-13,1.5054
2019-11-14,1.5076
2019-11-15,1.5068
2019-11-18,1.506
2019-11-19,1.5059
2019-11-20,1.5122
2019-11-21,1.5131
2019-11-22,1.5154
2019-11-25,1.5133
2019-11-26,1.5077
2019-11-27,1.5078
2019-11-28,1.5123
2019-11-29,1.5144
2019-12-02,1.5188
2019-12-03,1.5174
2019-12-04,1.5152
2019-12-05,1.5186
2019-12-06,1.5264
2019-12-09,1.5285
2019-12-10,1.5274
2019-12-11,1.5266
2019-12-12,1.5306
2019-12-13,1.5319
2019-12-16,1.5317
2019-12-17,1.5321
2019-12-18,1.5335
2019-12-19,1.5212
2019-12-20,1.5335
2019-12-23,1.5393
2019-12-24,1.5439
2019-12-25,1.5511
2019-12-26,1.5483
2019-12-27,1.5435
2019-12-30,1.5475
2019-12-31,1.538
2020-01-01,1.533
2020-01-02,1.5359
2020-01-03,1.5495
2020-01-06,1.5478
2020-01-07,1.5487
2020-01-08,1.5529
2020-01-09,1.5473
2020-01-10,1.5521
2020-01-13,1.5456
2020-01-14,1.5474
2020-01-15,1.5415
2020-01-16,1.5313
2020-01-17,1.5364
2020-01-20,1.5361
2020-01-21,1.5371
2020-01-22,1.533
2020-01-23,1.5321
2020-01-24,1.5304
2020-01-27,1.5271
2020-01-28,1.5359
2020-01-29,1.5402
2020-01-30,1.5459
2020-01-31,1.5433
2020-02-03,1.548
2020-02-04,1.5464
2020-02-05,1.5531
2020-02-06,1.5507
2020-02-07,1.5495
2020-02-10,1.5464
2020-02-11,1.5504
2020-02-12,1.5509
2020-02-13,1.5488
2020-02-14,1.5542
2020-02-17,1.5484
2020-02-18,1.5489
2020-02-19,1.549
2020-02-20,1.5454
2020-02-21,1.5464
2020-02-24,1.5428
2020-02-25,1.5231
2020-02-26,1.5146
2020-02-27,1.5023
2020-02-28,1.5026
2020-03-02,1.5039
2020-03-03,1.5075
2020-03-04,1.5079
2020-03-05,1.509
2020-03-06,1.5094
2020-03-09,1.5083
2020-03-10,1.5062
2020-03-11,1.5012
2020-03-12,1.5034
2020-03-13,1.508
2020-03-16,1.5128
2020-03-17,1.5128
2020-03-18,1.5216
2020-03-19,1.5242
2020-03-20,1.5201
2020-03-23,1.5135
2020-03-24,1.5044
2020-03-25,1.4997
2020-03-26,1.4952
2020-03-27,1.5022
2020-03-30,1.5053
2020-03-31,1.5046
2020-04-01,1.5066
2020-04-02,1.4994
2020-04-03,1.4939
2020-04-06,1.4906
2020-04-07,1.4891
2020-04-08,1.4952
2020-04-09,1.4893
2020-04-10,1.494
2020-04-13,1.4962
2020-04-14,1.4957
2020-04-15,1.4998
2020-04-16,1.4992
2020-04-17,1.5059
2020-04-20,1.5062
2020-04-21,1.4978
2020-04-22,1.5079
2020-04-23,1.5059
2020-04-24,1.5056
2020-04-27,1.5013
2020-04-28,1.5014
2020-04-29,1.4978
2020-04-30,1.4916
2020-05-01,1.4974
2020-05-04,1.5052
2020-05-05,1.5002
2020-05-06,1.4992
2020-05-07,1.4927
2020-05-08,1.4976
2020-05-11,1.5027
2020-05-12,1.5005
2020-05-13,1.5011
2020-05-14,1.5137
2020-05-15,1.5211
2020-05-18,1.5174
2020-05-19,1.5173
2020-05-20,1.5173
2020-05-21,1.523
2020-05-22,1.5213
2020-05-25,1.529
2020-05-26,1.5176
2020-05-27,1.5164
2020-05-28,1.5142
2020-05-29,1.5134
2020-06-01,1.5058
2020-06-02,1.5091
2020-06-03,1.5098
2020-06-04,1.5117
2020-06-05,1.5123
2020-06-08,1.5142
2020-06-09,1.51
2020-06-10,1.5092
2020-06-11,1.5018
2020-06-12,1.5045
2020-06-15,1.5058
2020-06-16,1.5082
2020-06-17,1.5116
2020-06-18,1.5213
2020-06-19,1.5244
2020-06-22,1.5297
2020-06-23,1.5286
2020-06-24,1.5304
2020-06-25,1.526
2020-06-26,1.5236
2020-06-29,1.5236
2020-06-30,1.5271
2020-07-01,1.5292
2020-07-02,1.5293
2020-07-03,1.5373
2020-07-06,1.5369
2020-07-07,1.5352
2020-07-08,1.543
2020-07-09,1.545
2020-07-10,1.5451
2020-07-13,1.5383
2020-07-14,1.5344
2020-07-15,1.5442
2020-07-16,1.5489
2020-07-17,1.5526
2020-07-20,1.5543
2020-07-21,1.554
2020-07-22,1.565
2020-07-23,1.5644
2020-07-24,1.5699
2020-07-27,1.5668
2020-07-28,1.5651
2020-07-29,1.5676
2020-07-30,1.561
2020-07-31,1.5674
2020-08-03,1.5744
2020-08-04,1.5806
2020-08-05,1.5844
2020-08-06,1.5943
2020-08-07,1.5913
2020-08-10,1.5936
2020-08-11,1.5933
2020-08-12,1.5914
2020-08-13,1.5861
2020-08-14,1.5791
2020-08-17,1.5871
2020-08-18,1.5848
2020-08-19,1.5832
2020-08-20,1.5889
2020-08-21,1.5879
2020-08-24,1.5847
2020-08-25,1.5793
2020-08-26,1.575
2020-08-27,1.5758
2020-08-28,1.58
2020-08-31,1.5809
2020-09-01,1.5902
2020-09-02,1.5915
2020-09-03,1.5889
2020-09-04,1.5903
2020-09-07,1.5824
2020-09-08,1.5828
2020-09-09,1.5864
2020-09-10,1.5884
2020-09-11,1.5836
2020-09-14,1.5822
2020-09-15,1.5845
2020-09-16,1.5759
2020-09-17,1.5707
2020-09-18,1.5746
2020-09-21,1.5727
2020-09-22,1.5749
2020-09-23,1.5797
2020-09-24,1.5731
2020-09-25,1.5735
2020-09-28,1.5723
2020-09-29,1.5752
2020-09-30,1.5672
2020-10-01,1.5737
2020-10-02,1.5722
2020-10-05,1.5803
2020-10-06,1.5784
2020-10-07,1.5868
2020-10-08,1.5905
2020-10-09,1.5904
2020-10-12,1.5942
2020-10-13,1.5912
2020-10-14,1.5834
2020-10-15,1.5898
2020-10-16,1.5915
2020-10-19,1.5913
2020-10-20,1.5912
2020-10-21,1.5965
2020-10-22,1.6
2020-10-23,1.6
2020-10-26,1.5951
2020-10-27,1.5902
2020-10-28,1.5957
2020-10-29,1.5984
2020-10-30,1.5957
2020-11-02,1.5992
2020-11-03,1.5937
2020-11-04,1.5942
2020-11-05,1.6
2020-11-06,1.6
2020-11-09,1.6
2020-11-10,1.5984
2020-11-11,1.5971
2020-11-12,1.6
2020-11-13,1.6
2020-11-16,1.6
2020-11-17,1.6
2020-11-18,1.5988
2020-11-19,1.6
2020-11-20,1.6
2020-11-23,1.5959
2020-11-24,1.5989
2020-11-25,1.6
2020-11-26,1.5959
2020-11-27,1.5896
2020-11-30,1.5876
2020-12-01,1.5912
2020-12-02,1.5864
2020-12-03,1.5881
2020-12-04,1.5883
2020-12-07,1.5861
2020-12-08,1.5851
2020-12-09,1.5874
2020-12-10,1.5898
2020-12-11,1.5887
2020-12-14,1.5952
2020-12-15,1.588
2020-12-16,1.5893
2020-12-17,1.5884
2020-12-18,1.5875
2020-12-21,1.5856
2020-12-22,1.5886
2020-12-23,1.5868
2020-12-24,1.5802
2020-12-25,1.5744
2020-12-28,1.577
2020-12-29,1.5734
2020-12-30,1.567
2020-12-31,1.5592
2021-01-01,1.5582
2021-01-04,1.5551
2021-01-05,1.5529
2021-01-06,1.5564
2021-01-07,1.5557
2021-01-08,1.5568
2021-01-11,1.5658
2021-01-12,1.571
2021-01-13,1.5693
2021-01-14,1.5766
2021-01-15,1.5776
2021-01-18,1.5734
2021-01-19,1.576
2021-01-20,1.5713
2021-01-21,1.5656
2021-01-22,1.5589
2021-01-25,1.5588
2021-01-26,1.5637
2021-01-27,1.556
2021-01-28,1.5531
2021-01-29,1.5527
2021-02-01,1.5441
2021-02-02,1.5401
2021-02-03,1.5434
2021-02-04,1.5493
2021-02-05,1.5573
2021-02-08,1.556
2021-02-09,1.5502
2021-02-10,1.5468
2021-02-11,1.5499
2021-02-12,1.5451
2021-02-15,1.5424
2021-02-16,1.5395
2021-02-17,1.5393
2021-02-18,1.5469
2021-02-19,1.5428
2021-02-22,1.5406
2021-02-23,1.5416
2021-02-24,1.5388
2021-02-25,1.5447
2021-02-26,1.5487
2021-03-01,1.5521
2021-03-02,1.5565
2021-03-03,1.5648
2021-03-04,1.5655
2021-03-05,1.5589
2021-03-08,1.5648
2021-03-09,1.5648
2021-03-10,1.5629
2021-03-11,1.5608
2021-03-12,1.5657
2021-03-15,1.5634
2021-03-16,1.5698
2021-03-17,1.5714
2021-03-18,1.5738
2021-03-19,1.5767
2021-03-22,1.5802
2021-03-23,1.5838
2021-03-24,1.5834
2021-03-25,1.5827
2021-03-26,1.5798
2021-03-29,1.5779
2021-03-30,1.5692
2021-03-31,1.5599
2021-04-01,1.5619
2021-04-02,1.5575
2021-04-05,1.5602
2021-04-06,1.5569
2021-04-07,1.5509
2021-04-08,1.5445
2021-04-09,1.5461
2021-04-12,1.5502
2021-04-13,1.5513
2021-04-14,1.5521
2021-04-15,1.5553
2021-04-16,1.5587
2021-04-19,1.5611
2021-04-20,1.5607
2021-04-21,1.5691
2021-04-22,1.5645
2021-04-23,1.5604
2021-04-26,1.5631
2021-04-27,1.5602
2021-04-28,1.5579
2021-04-29,1.5606
2021-04-30,1.5617
2021-05-03,1.5658
2021-05-04,1.5704
2021-05-05,1.5732
2021-05-06,1.5788
2021-05-07,1.5759
2021-05-10,1.5794
2021-05-11,1.5756
2021-05-12,1.5772
2021-05-13,1.5758
2021-05-14,1.5737
2021-05-17,1.5714
2021-05-18,1.5759
2021-05-19,1.5788
2021-05-20,1.5834
2021-05-21,1.5809
2021-05-24,1.578
2021-05-25,1.576
2021-05-26,1.5807
2021-05-27,1.5806
2021-05-28,1.5776
2021-05-31,1.5831
2021-06-01,1.5913
2021-06-02,1.5961
2021-06-03,1.5955
2021-06-04,1.5947
2021-06-07,1.5922
2021-06-08,1.5916
2021-06-09,1.5924
2021-06-10,1.5936
2021-06-11,1.5889
2021-06-14,1.5784
2021-06-15,1.5669
2021-06-16,1.5698
2021-06-17,1.5683
2021-06-18,1.5677
2021-06-21,1.5691
2021-06-22,1.5742
2021-06-23,1.5809
2021-06-24,1.5757
2021-06-25,1.5849
2021-06-28,1.5822
2021-06-29,1.5912
2021-06-30,1.5922
2021-07-01,1.5887
2021-07-02,1.5889
2021-07-05,1.5856
2021-07-06,1.5804
2021-07-07,1.5829
2021-07-08,1.5842
2021-07-09,1.5878
2021-07-12,1.5826
2021-07-13,1.5821
2021-07-14,1.587
2021-07-15,1.5948
2021-07-16,1.5884
2021-07-19,1.5848
2021-07-20,1.5824
2021-07-21,1.5851
2021-07-22,1.5792
2021-07-23,1.5763
